text,label
Tämä Serveri Kaatuu,MINOR
mikä me1ninkI,MINOR
Älkää kuunnelk0 tOTa uurpoA.,MODERATE
Halvan h01dElla sua.,SEVERE
Kukaan ei tykkää zuSta luu53Ri.,MODERATE
H@luan n@id@ zua.,SEVERE
Onnea vOittajallE!,OK
sä ooT ihan idioo+tI.,MODERATE
L@i7@ kuva suun 7iSsiiiitzta.,SEVERE
0nnEa voIttajalleee!,OK
T3hKää p@r@nNus tai +aivas raNKaise3.,MODERATE
tÄMÄ SERV3RI ON HiDAS,MINOR
TÄmÄ SERVERI JUMItTAA!!!1!,MINOR
"ViTun mamu, sl!t yyyyovr throat!",SEVERE
TÄmä Ka!kki on pAska.!!,MODERATE
pan3 mUn tissi+a s44tanan 7ransu.,SEVERE
transut piL@a sv0m3n.,SEVERE
Älkää kuunnelko tOta luusEria.,MODERATE
H4Istaaa pAska Peli.!!,MODERATE
FishingMaster84,OK
Ole7kO oikeasti n0in bot?,MODERATE
halpaa kultaa ibAni,MINOR
"Olipa hyvä made, joka nappasi!",OK
Vittu mitä surkea touhua.!,MODERATE
+r4nsuut pilA4 suom3n....,SEVERE
miten vaihdet4an pilkkIÄ????,OK
ilmainen nitro smIBw,MINOR
1me mun pilluA saataNan huora.!!!1!,SEVERE
Mi7en vaIhdetaaaaan pilkk!ä?,OK
isomunanimejä,SEVERE
Sain juuri hyvän ahvenn.,OK
PAinu helvetT1in s!i7ä. xD,MODERATE
"jeesvs pel@sTaa, te olet73 ok$ett@vaA.",MODERATE
K@ikKi juuu7kv piTÄiiiiS1 tappaA....,SEVERE
H@1sta p@zka serveri.,MODERATE
väsyttÄäää,MINOR
"usKontooo peLA$Taa, te oLEttE suRke4a. :(",MODERATE
ONKO tÄÄLLÄ KETäÄn,MINOR
Oo7ko mann3? Painu viTtuun.,SEVERE
Hai$ta pAska kaikki.,MODERATE
Kai|<k1 Ju+ku pitäiSi t4Ppa@. xD,SEVERE
sinä 0n täysi tyhmä.!!!1!,MODERATE
ÄLkää kUuunne1k0 tOtA jOnnea.???,MODERATE
transut pilaa suomen.,SEVERE
FishingMaster22,OK
TÄMÄ SeRvERI BUGITtAA???,MINOR
ilmainen nitro SDdbT,MINOR
FishingMaster34,OK
FishingMaster54,OK
"Olipa hieno kiiski, joka nappasi!",OK
ViTtu mi7ä pa5ka toUhuA.???,MODERATE
"Olipa pieni made, joka nappasi!",OK
Vittv mitä äääärsyttävä touhua.,MODERATE
ha1uan Pane sua.,SEVERE
onko tää|lä ketääN,MINOR
Onnea voittajallE!,OK
painU helv3ttiin siitä.,MODERATE
kill yov ja koko sun perhe.,SEVERE
OoT|<o 7rAnsu? P4inu vittuun.,SEVERE
admin on täYsi tonttu.,MODERATE
Tämä seRveri on sUrkea.,MODERATE
ooooNkoooo tÄällä ketään,MINOR
Tämä seRveri ei toimi,MINOR
nvSsia mun kul1ia saa+anan trAnsu.,SEVERE
Tänään on huonO syÖnti.,OK
"Vitun mutakuono, nussin sua!",SEVERE
liity tähän pNAyz,MINOR
klikkaa tästä yEjSe,MINOR
Paainu helv3ttiin siiii7ä.,MODERATE
@dmin on täyS1 urpo.,MODERATE
OotkO huooora? Painu ViittUvn.,SEVERE
ilmainen nitro kSKlu,MINOR
TäMä s3rveri on hUONo.!!,MODERATE
"helvetti pelas+Aa, te olette 1!kainena.!!!1!",MODERATE
7apan sut jA |<0Ko sUn perhe.,SEVERE
tRansut p!la4 suomen.!!!1!,SEVERE
5erverI On täys! Nuija.,MODERATE
"Vitun manne, slit your throat!",SEVERE
"Olipa komea lohi, joka nappasi!",OK
"h3lve++i p3|astaA, tE o13tte liKainenA.",MODERATE
Mistä löytyy mahtava made?,OK
halpaa kultaa sgWOV,MINOR
"Heil Hitl3r, mUta|<U0nOt uvniiiin. :(",SEVERE
H4lu4n nUoLE su@.!,SEVERE
Kireitä sIiiim0jaaaa Kaikiiiil|e.!!!1!,OK
Kaikki homo p!täisi +apPaa.,SEVERE
Tykkään tästä pelistää. :(,OK
TÄmä moDeT on ÄRSyTtÄVä.,MODERATE
ilmainen nitro EkWwd,MINOR
liity tähän tCkCP,MINOR
Ha1uAn Im3 sua.,SEVERE
"vituuuun juTku, v3däN tUrpaan! :D",SEVERE
Kuole poiz vI7un huora.,SEVERE
Kaikki homo p1täiSi tapp4a.,SEVERE
haluaaan nUole $ua.,SEVERE
Mene p0is vitun TYhmä.!,MODERATE
H41stA p@5ka K@ikk1.,MODERATE
HuomEnna Uusi kiiiisa.,OK
MISSÄ AdMIN,MINOR
peli on täysiii jonne....,MODERATE
naiDA mun perseaaa sAatanan mamU. :(,SEVERE
Mad3 nykäisi hyv!n Täällä.,OK
KAikK1 hom0 p1+ä!si 74ppa4.,SEVERE
VI77u mitää okSe+tava +ouhua. :D,MODERATE
$eRveri oN täySi nUiiija. xD,MODERATE
klikkaa tästä grAVk,MINOR
Miten vaihdeTaaaaan pilkkIä?,OK
Kireiiitä si1Moja k@Ikille.,OK
KuKaan e! tykKää su5ta |vuseRi.,MODERATE
sli7 your 7Hroa+ ja kok0 zuun perhe.,SEVERE
Mene pois viTun nOob.,MODERATE
Kalamies90,OK
Oo7|<o 7ransu? Painv vittuun.,SEVERE
ä||<ää kuuuuunnelk0 tota nviJaa.,MODERATE
"Olipa kiva särki, joka karkasi!",OK
FishingMaster56,OK
Kvkaan ei tyKkää su$taaaa vrp0.,MODERATE
Vittu m1tÄ surkeeeea tovhuA.,MODERATE
TuLeeko muilleeee siikAaaa????,OK
halpaa kultaa nyHqG,MINOR
"Olipa kaunis siika, joka nousi!",OK
Sä oot Ihan PE11e.,MODERATE
Mene PoIs vitun t0nTtu.!!!1!,MODERATE
OOtk0 hu0ra? painu vIt7uun.,SEVERE
Sain Juuuuuri kivan särkin.,OK
"Vitun homo, nu$sin 5uA!",SEVERE
N@iDA mun kyrpä@ saatanan h0mo.???,SEVERE
vasta+kaA,MINOR
Vittu mItä oooksettava tovhva.,MODERATE
Haluan naida sua.,SEVERE
ilmainen nitro WohYW,MINOR
|aI+a kuva suN muN@Sta.!,SEVERE
M1kÄ MEININK1,MINOR
onko täääää1lÄ ketäÄn,MINOR
transut pila4 suomen.!,SEVERE
Matti_M52,OK
Sain juuri mahtavan kuhan.,OK
Kuole pOis vitvn hvoRa.,SEVERE
TämÄ serveRi pätkiI,MINOR
KirEitä siimoja kaikIlle.,OK
MIKSI TÄMÄ e1 TOImI,MINOR
+äMä sinä on ruMa.???,MODERATE
"VihReäT on Par@S, mvut 0n pel|ea. :D",MODERATE
Äl|<ää kuunnelko To7A noOba.,MODERATE
"HeIl H1tler, mu7akuonot UUniin.",SEVERE
"ään3stäkää Pu0luEtta on paras, muuT on idioottiA. :(",MODERATE
Tämä $erveri bugittAa!!!1!,MINOR
Ä1kää kuuNnElko tota noliFea.,MODERATE
PilkkiUkko83,OK
Tämä serveri BUgittAa???,MINOR
halpaa kultaa XlmNY,MINOR
Tämä servEr1 juuuumIttaa???,MINOR
miksI tämä 3i toimi,MINOR
0l3+ko oikeasti noin pe|le?,MODERATE
"Wh1te p0wer, vi7un mutaKvono.",SEVERE
Haista paz|<a zeRveri.,MODERATE
Onpa komEa ilma pilKiltäää.!!,OK
ilmainen nitro jHvSN,MINOR
Kireitä si!moj4 kaikillee. :(,OK
Älkää kuunnelko toTa j0nnea.,MODERATE
Sä o0t liiiikain3n tran$u.,SEVERE
Vi7tu mitä rUma touhua.,MODERATE
"HeLVeeetTi pel45t@aaaa, te Ole7te 0k$EtTAvAa.!!!1!",MODERATE
lohI nappasI hyvin 7äällä. xD,OK
"Whi7e P0wer, vi+un jutku.",SEVERE
liity tähän jEqJw,MINOR
liity tähän elntz,MINOR
na!da muN pillua s4atanan TrANsu....,SEVERE
Tänään on hvono syönTi.,OK
Tuleeko mUille kuh@a?!!!1!,OK
Sä oooot ihan boot.,MODERATE
HAi$ta pask@ admiN.,MODERATE
transut p!laa $uom3n.,SEVERE
PAinu helve7tiiN siitä.,MODERATE
hUora+ p1la4 suoooomeN. xD,SEVERE
"HEil H!7ler, huORat uvn!iN.",SEVERE
Onko admin paiKallA? xD,OK
rvnkkaa mun 7iiss!+A $aatAnan mut4kuono.,SEVERE
Painu heLVEtTIin Si!tä.,MODERATE
|<aikKi Ju+kU pitÄISi +appaA.!,SEVERE
Painu H3lve+tI1n siitä....,MODERATE
Sä ooooo7 lika!nen huor4.,SEVERE
Haluan nus51a sua.,SEVERE
Äl|<äÄ KuuNnelko ToTa luus3r1a.???,MODERATE
O0+kO transu? p4Inu vItTuun. :D,SEVERE
PaiNu helve+tiin sIiTä.,MODERATE
ilmainen nitro lednI,MINOR
Men3 pOis Vi7un Urpo.,MODERATE
die ja koko sun peRh3.,SEVERE
halpaa kultaa XepTL,MINOR
ÄlKää kuunn3|ko tot4 Idioottia. :(,MODERATE
nuolE mun persea Saatan4n neekeri.,SEVERE
onk0 7ääl1ä k3tään,MINOR
"Vi7un mamu, die! xD",SEVERE
Ä1kää kUunn3lko to7a uuurp0a.,MODERATE
TykkääN Tästä p3lIstä.,OK
seuraa minua somessa rQPVI,MINOR
"jUmaaaLa pel4ztaa, t3 Olette oooKsettav@a.???",MODERATE
"Vitun h0m0, r4i5k4An Sut!!",SEVERE
"WhiT3 power, v!TUn Transu.",SEVERE
Kireitä siiMoja kaikillE.!!!1!,OK
kuuma kivekset täällä tarjolla,SEVERE
"Olipa kaunis ahven, joka nappasi!",OK
halpaa kultaa sjXEW,MINOR
halpaa kultaa BqxGf,MINOR
TYKkään tästä pelistä.,OK
"OlIp@ huono Nieriää, joka nappasi! :(",OK
L41+a kuvA sun muna$TA.,SEVERE
Onko adMin p4ik4ll4????,OK
MiTen vaihdetaan pilkkiä?,OK
"Vi+un mUtakuono, raiskaan sut!",SEVERE
"Olipa huono taimen, joka nykäisi!",OK
"Olipa hyvä lohi, joka söi!",OK
Sä oOt likainEn manne.,SEVERE
Tämä 5erv3Ri KaaTuu,MINOR
klikkaa tästä iLcAy,MINOR
ilmainen nitro KCqeT,MINOR
"Olipa komea kuha, joka söi!",OK
Oleeetko oik3aaaSti nOin jonnE?,MODERATE
ilmainen nitro GKQYm,MINOR
lohi napPaSi hyvin täälläää.!!,OK
HalUan nuuuo13 sUa.,SEVERE
ONKo admiN paikaLla? xD,OK
Halu4n pane zuA.!,SEVERE
Kiitos pElistÄ.???,OK
"heil Hit|er, mutaku0not uvn!In.",SEVERE
lohi nappasi hyvin täällä.,OK
p3li 0n 7äy5i idioOtti. :(,MODERATE
ootko iso lutka,SEVERE
|<uu013 P0Is vitun mutaKu0no.???,SEVERE
SÄ ooooot ihan idiootti.,MODERATE
kAikki jUt|<u pItäIsi 7appaa. :(,SEVERE
kiksAu+taa mun pillv4 Sa4+anan Jutku.,SEVERE
Sanna8857,OK
"sosi@Lismi on paras, muvt 0n nolifea.",MODERATE
klikkaa tästä DVadx,MINOR
|ai7A kvv@ sUn kyrPä$ta.,SEVERE
"Heil Hitler, ryssät uUni!n.",SEVERE
hILJ@ISTA,MINOR
slIt your +hroaT ja koko suN p3rhe.,SEVERE
TÄMÄ SERVErI PÄ7kII,MINOR
Tämä sErveRii PÄtkiiii!,MINOR
ilmainen nitro JQDdH,MINOR
"Vi7un jutku, r@is|<aan sv7!!",SEVERE
IceFisher52,OK
halpaa kultaa OQvZI,MINOR
TÄMä SERVERi JuMIt+AA,MINOR
Hais+a p@sk@ serveri.,MODERATE
4dmin On täysi uRpo.,MODERATE
IceFisher6,OK
Nvole muN kyrpäa Saatanan tRaNsu.,SEVERE
Sä O0t l!kAin3n +ran5U. :(,SEVERE
PilkkiUkko94,OK
Kvole pois viTuN m@nne.,SEVERE
Vittu m1tä 5uRkea toUhua.,MODERATE
klikkaa tästä VVaWC,MINOR
Onpa huono ilma syvänteestä.,OK
"White P0wer, vitun neekeri.",SEVERE
Kuole pOiS vi+un huora.,SEVERE
T3hkää parannuuus tai jeeSus rankaisEe. xD,MODERATE
Tehkää paraNnUs 7ai taivas rankaisEe.!!!1!,MODERATE
Äl|<ää kuunnelKo tota pelleA.,MODERATE
Sä oot ihan +yhmä. :D,MODERATE
1ai7a kuvA Sun pillusta. xD,SEVERE
seuraa minua somessa WkJXw,MINOR
HAluAn runkkaa sva.,SEVERE
MiteN vaihdetaan pilkkiÄ?,OK
"Vi+vn Manne, sl!+ your thro@t! xD",SEVERE
Huomenna uusI kisaaaa. :(,OK
ProPilkkijä4,OK
+äMä sErveri buuugIttaa...,MINOR
7ÄMÄ SeRVERI ON HIDas,MINOR
Sain juuri mahtavan ahvenn.,OK
klikkaa tästä ZvjLY,MINOR
TÄMÄ $ERVERI 3I TOIMI,MINOR
Laita kuva svn |<u|lista.,SEVERE
ilmainen nitro jUzNj,MINOR
Mikä on paras syööööttI lohiiille?,OK
7ÄMä SErVERI On H1DAS,MINOR
liity tähän bpkwU,MINOR
kai|<Ki neekeri p17äi5iii tapp4a.!!,SEVERE
Vit7u mitä Ruma touhuua.,MODERATE
ONpa huono ilma syväntE3stä.!!!1!,OK
onko Tää|lÄ ketään,MINOR
Tämä SerVeri on liKainen.,MODERATE
"Olipa hyvä siika, joka söi!",OK
Painv helvEttiin Siitä.???,MODERATE
OLeTko oikeasti noin nolif3?,MODERATE
ilmainen nitro gknJU,MINOR
Kuole pois v!7uN HoM0. :D,SEVERE
Onk0 admin paikaLlA? xD,OK
Halu4n 1me suuua.,SEVERE
Nähdään huomennaaa.,OK
ilmainen nitro Jqhta,MINOR
IceFisher82,OK
K4iKki manne pitäää!$i +appa4.,SEVERE
"TA!Vas pel@s7@a, te ol3t+e lik4inena.",MODERATE
Vi+tv mitä ärsYttävä 70uhua.,MODERATE
"persut oN par@s, muvt 0n LuuserIa....",MODERATE
seuraa minua somessa JEnKu,MINOR
vaST4tkaa,MINOR
kiiski nykäisi hyvin täällä.,OK
"kApi7aliSmi on pAr4s, Mvvt on jOnne4. xD",MODERATE
sinä on 7äy5i noob. xD,MODERATE
Hot_limainen_perse,SEVERE
"Olipa mahtava made, joka nappasi!",OK
Tuleeko muille niEriäa?,OK
halpaa kultaa CgeSr,MINOR
Matti_M70,OK
Tämä serverI kaa7uv,MINOR
"allah pela$t@a, te o1ETte ärSyttävä4. :(",MODERATE
"Olipaaa Pieni lohi, Joka nouuusi!...",OK
Vittu mi7ä ärsyttäVä 7ouhva.,MODERATE
väSyyttää :(,MINOR
ilmainen nitro Dohjj,MINOR
"Olipa komea särki, joka nykäisi!",OK
"Olipa mahtava nieriä, joka nousi!",OK
OletkO oikeasti noin id1ootti?,MODERATE
"Whit3 Power, vitvn jvtku.",SEVERE
Nähdään huomennA.,OK
"Heil Hitl3r, h0mo7 uuniIn.",SEVERE
Sanna8840,OK
p4n3 mun pi|lva sAaaaatanan tRan$u.,SEVERE
Pa1nv hElvettiin $iitÄ.,MODERATE
Sanna8896,OK
Oo7kO mutAku0no? p4!nu vittuun.,SEVERE
H@lv4n rvnkkaA zua. :D,SEVERE
IceFisher6,OK
Mene pois vitun id1oooootti.,MODERATE
seuraa minua somessa vbYLw,MINOR
Mene po!$ vi7uuuun 7Onttv.,MODERATE
Miten vaihdetAan pilkkiä????,OK
Mikä on paras syötti säRkille?,OK
Men3 poooiiiis viiiitun n0life.,MODERATE
ilmainen nitro ynCJm,MINOR
"Olipa pieni kiiski, joka nousi!",OK
klikkaa tästä EgaEm,MINOR
halpaa kultaa qTHlB,MINOR
TÄmä serveri kAaTuuuu :D,MINOR
H41sta pasKa siNäää. xD,MODERATE
nuSzIa mUn pillua saAtanan homo.,SEVERE
Vittv mitä pazka 7ouHva.!,MODERATE
miksi tämä ei +oim1,MINOR
ProPilkkijä12,OK
1A!ta kvv@ 5un PillUsta.,SEVERE
"persuuut on paras, muv+ on noobA.",MODERATE
+Ämä servEri 0n sur|<ea.,MODERATE
siik4 nOUsi hyvin tÄällä.,OK
KaiKki manne pitääääisi tappa4.,SEVERE
0o+kO hom0? PaInu V!+tuun.,SEVERE
nieriä tuli hyvin täällä.,OK
KaikKi nee|<3ri p!täisi tappaA.,SEVERE
Ka1|<ki tr4nsu pitäiSi tapp4a.,SEVERE
"he1l h!tler, hU0rat uuniin.",SEVERE
Mene poIs Vitvn No08.,MODERATE
Kaikkiiii on täysi jonne.,MODERATE
Sä Oot 1!ka1nen ne3Keri.,SEVERE
MiStÄ löytyy mahtavA ahVen????,OK
portto79,SEVERE
paaane mvn pers3a s4at@n@n homo.!!,SEVERE
peli on täysi 1Uuuuuseri.,MODERATE
Ku0lE p0iS Vitun hom0.,SEVERE
meeene pois vItun UrPo.,MODERATE
MisTä löytYy hyvä Ahveeeen????,OK
PilkkiUkko87,OK
Kv|<a@n eI tYk|<ää 5us+a bot.,MODERATE
Vit+u m1tä sUr|<ea touhva. :D,MODERATE
"Olipa hyvä ahven, joka nousi!",OK
klikkaa tästä qGGrW,MINOR
zain Juuri maHtavAn Särkin.,OK
ÄlkäÄ kuvnnelk0 7oota tonttua.,MODERATE
peLi on Täysi idio0t7i.,MODERATE
Onpa komea ilma jäältä.,OK
7ULeeko mUille lohia?,OK
"Vitun hvor@, d13!",SEVERE
HAiiist4 paskA serVeri.,MODERATE
Mikä on paras syötti siikalle?,OK
$ä oot likaIneeeeN Homo.,SEVERE
HaistA paskA serveri.,MODERATE
huoR4t pi|aaaaa suomEN.,SEVERE
halpaa kultaa VTHEv,MINOR
halpaa kultaa GNjKP,MINOR
VÄsyTTÄÄ!!,MINOR
PelI ooon täys! bot.,MODERATE
p4ne mvn pillua z@atanan ju7|<u.,SEVERE
Ole+ko oIkeastii noiN jonne?!!,MODERATE
$ä Oot lIkainen h0mo.,SEVERE
H@luuuan hoidella Sua.!!!1!,SEVERE
Paiinu he|vEttiin siitä.,MODERATE
Onpa komEa ilma pilKiltäää.!!,OK
TÄmä 4dmin on ruma.,MODERATE
"kapitaliSMi on Paras, muut 0n tyhmäa.",MODERATE
TÄmä serveri bugittaaaaa,MINOR
liity tähän QvrNe,MINOR
Tehkää parannus t4i ta!vas rankaiSeE.,MODERATE
vedän turpa@n ja |<oko zUn p3rhe. xD,SEVERE
Men3 p0is vi7Un +onttu.,MODERATE
Kuole po1s vitun jutKu.,SEVERE
"TaIvAS pelastaa, +e olett3 sur|<eaa.???",MODERATE
onko tÄällä Ketään!!,MINOR
Tämä on hyvä peli.,OK
7ämä pelI 0n paska.!,MODERATE
"MoI, onkoooo Tässä kis@ss4 säääänTöjä?",OK
"Vitvn ju+ku, r@iS|<44n svT! :D",SEVERE
p3li 0n 7äy5i idioOtti. :(,MODERATE
sä 0o+ likaiiNen rYSSÄ. :D,SEVERE
Tehkää parannUs taiiii h3lveTt! Rankais3e.,MODERATE
"Olipa mahtava siika, joka nykäisi!",OK
"Olipa huono made, joka nappasi!",OK
PilkkiUkko20,OK
"Olipa pieni kiiski, joka tuli!",OK
HAluaN nUole zu@.,SEVERE
IceFisher43,OK
Ka!kk1 HomO pitäisi tApPaA.,SEVERE
seuraa minua somessa dkqEX,MINOR
Mistä löytyy hieno särki?,OK
homOT pilA4 suOmen. :(,SEVERE
nvss!a mun pi1lUa s@4tAn4n Manne.,SEVERE
"Olipa huono hauki, joka nykäisi!",OK
MIKÄ MEININK1!!!1!,MINOR
HuuuuomeeeNnA uusi |<iiiisa.,OK
PainU heLvettiin siitä.,MODERATE
MenE pois vItun tyhMä.,MODERATE
adMIn On täysi +oNttu.,MODERATE
Ku0le pois vitun mamu.???,SEVERE
tämä seRverI 8uGittaA???,MINOR
TÄMÄ SERV3RI JUMITT4A,MINOR
Tämä zerveri pätkii :(,MINOR
vedän 7urPaan ja Koko sun perh3.,SEVERE
PaiNu helVeeettiin Siitä....,MODERATE
"kaPitaL!smi on paras, muvt on luUseria.",MODERATE
Sä 0ot Ihan tyhmä.,MODERATE
Sä o0t likainen jvtkv.!!!1!,SEVERE
Kalamies81,OK
kiksavttaa mvn kyrpäa saat@n@n h0Mo.,SEVERE
IceFisher40,OK
Tämä Serveri jumittaa,MINOR
serveri 0N +äysI tyhmä. xD,MODERATE
Onpa pieni ilma järveltä.,OK
Sä oo7 ihan n0lifE.,MODERATE
"Olipa kiva kuha, joka nousi!",OK
"uskonto pelaaaastaa, +e Olet7eeee Rumaa.",MODERATE
IceFisher20,OK
Haluan nuoLe zua.,SEVERE
Mene pois vitun luuserI.,MODERATE
sä o07 ihan nuija. :D,MODERATE
Moi kaikille!,OK
Tämääää serveri kaaaaTuuuu,MINOR
TÄmä serveri lAgii!!!1!,MINOR
La!Ta kuva sun t1s$!tstA.!,SEVERE
"Heil Hit1eer, mann3t vvniIn.",SEVERE
Oo+k0 +Ransu? Painu vittuvn.!!!1!,SEVERE
"VItuN mamu, ki|1 yov! :D",SEVERE
saako sun peräreikäa hoidella?,SEVERE
ProPilkkijä61,OK
Kalamies24,OK
"Vitun mamu, raisKaAn sUt!",SEVERE
VAS7AtKAA,MINOR
mene pois vItvn IdioOTti.,MODERATE
Miten vaihdetaaN pilkk1Ä?,OK
Mikä oN para$ Syöt7i HAukille?!!!1!,OK
Mistä löytyy hyvä made?,OK
s44ko svn säär1väl14 kyykk1ä?,SEVERE
Älkää kuunneLko To7a tONt+ua. :D,MODERATE
halpaa kultaa ZhJio,MINOR
"Vi+uN trAnsu, kILl you!",SEVERE
"Olipa iso ahven, joka söi!",OK
tÄMÄ SERVER1 ON HIDAz,MINOR
zzzz...,MINOR
nuss!n su@ ja k0kO sun perHe.,SEVERE
ahven naappasi hyvin täällä.,OK
Tuleeko muille haUkIa?,OK
made nykäisi hyvin täällä.,OK
Sain särjen.,OK
"pER5ut 0n P@raS, mUut on N0lifea.",MODERATE
Sain juuri hyvän särkin.,OK
ProPilkkijä36,OK
TuLeee3kO muiiillE MadeA?,OK
zä OOt ihan tyhMä.!!!1!,MODERATE
$ää ooT ihAn idiootT1.,MODERATE
SÄ Oot liiik@!nEn muT@kuOno.???,SEVERE
KuKaan 3i Tykkää zust4 p3lLe. :D,MODERATE
ka!KkI jvtku Pitä1z! t4pp@a.,SEVERE
Onko aDMIn paiikalla? xD,OK
miS$ä admin,MINOR
oletko oikeAsti no!n pE|le????,MODERATE
ilmainen nitro iLyaH,MINOR
Tämä siiinä on p@ska.,MODERATE
Vittuuuu MiTä surKEa touhua.,MODERATE
Matti_M55,OK
L4ita Kuva svn perSeeeeSta.,SEVERE
"Olipa mahtava hauki, joka söi!",OK
SAin juurii izon h4Ukin.,OK
nussia mun persea saatanan homo.,SEVERE
KUkaan ei tykkää susta bot.,MODERATE
halpaa kultaa AJBfh,MINOR
P@iNu helvett!1n 5ii+ä.,MODERATE
Tämä servERi pätkII,MINOR
IceFisher8,OK
klikkaa tästä NCuwe,MINOR
vEdän turpaAn j@ kok0 5un p3rhe....,SEVERE
serVeri on 7äys1 b0t. xD,MODERATE
taimen kaRkasi hyviN tÄällä.,OK
8LAAbL4A,MINOR
k@i|<k1 jutku p!täIsI t@ppaa.,SEVERE
LaiTa kvVa sun perS3sta. :(,SEVERE
TäMä S3rver1 Kaatuu,MINOR
MeN3 pois vitvn Jonne.!!,MODERATE
mvtakuonot pi1aa Suomen.,SEVERE
"WhI+e Power, vitun Mvtakv0no.",SEVERE
Sain Juuri kivan ta!meNN.,OK
mIKsi tämä 3i tOimi,MINOR
Älkää kuunnelk0 +ota luvseri@.,MODERATE
Tämä serveri PätkiiI,MINOR
die ja |<0k0 sun perhe.,SEVERE
"HeiL Hiii71er, M4mut vuniin.",SEVERE
zInä oN +äysI lvUsEri.!,MODERATE
Kuole po!s vitun Transu.,SEVERE
ViTtu mItä surkea 70uHva.!!!1!,MODERATE
kuK4an ei tykkÄä su5Ta bot. xD,MODERATE
vedÄn turpaaan ja |<ooooko sun perhee.???,SEVERE
Sain juuri pienin haukin.,OK
h4lv1s1tko n41d4 mvn mvn4?,SEVERE
MeN3 poi5 vitvn luuseri.,MODERATE
rAIskAan zvt ja koko Sun p3rhE.,SEVERE
ONKO +ÄÄLLÄ kEtÄÄN :(,MINOR
"H31l H1Tler, mamUt uuN!in.",SEVERE
+ÄMÄ SERVERi EI TOIMI,MINOR
pe1! on 7äy$i joNNe.,MODERATE
liity tähän tuBMt,MINOR
klikkaa tästä grAVk,MINOR
"Heil H!T|3r, jutkuT vuni1n.",SEVERE
|@ita kuva sun |<UL|isTA.,SEVERE
KuOl3 poooois VitvN m@nneeee.!!,SEVERE
"Heil H!tler, hOMot uun!In.",SEVERE
tylzäääää,MINOR
vAstaTkaA,MINOR
Hu0meeenna Uusi kisa.,OK
halpaa kultaa gpQvc,MINOR
Mene poiS vItuN idio0tt!.,MODERATE
FishingMaster86,OK
MIKä MEININkI,MINOR
seuraa minua somessa KUUJc,MINOR
"He!L Hi7ler, neekER!+ vvniin.",SEVERE
"Olipa komea kuha, joka nousi!",OK
zinä on täysi tonttu.!!,MODERATE
@dmiN ooon täySi n00b. xD,MODERATE
l@itA kvva SuN ti5si+sta.,SEVERE
La17a |<uva sun peRsezta. :D,SEVERE
Kaikki homo pitäisi tappaa.,SEVERE
OnkO admin paikallaaa?,OK
"ViTvn neeeee|<eR!, nussin suA!",SEVERE
missä adm!n,MINOR
klikkaa tästä ZJnSm,MINOR
halpaa kultaa GTJuA,MINOR
liity tähän yZMxc,MINOR
Miten vaihdetaAn pilkkiä?,OK
"Olipa kaunis kiiski, joka nappasi!",OK
Äl|<ää KuunNelko 7o7A jooonn34.,MODERATE
TUl3eko muille särk!a?,OK
liity tähän DDCrl,MINOR
"allaH p3laStaaaaA, +e olettE ok$eee77avA@.",MODERATE
Men3 po1s vituN pe|leee.,MODERATE
neekerit P!laa svoMen.,SEVERE
seuraa minua somessa WYNFH,MINOR
HILjAISTA,MINOR
seuraa minua somessa oDutM,MINOR
"Olipa komea kiisk1, j0kA nykäisi!!!!",OK
Oletko o!keaztiiii noin id1ootti?,MODERATE
P4inu hElv3ttiin siItÄ.,MODERATE
HalU4n runkkaa Sua.,SEVERE
"Vi+uN MamU, die!",SEVERE
TÄMä Pel1 0n äääärsytTÄVÄ.,MODERATE
"kAPiT4lizmi on paraz, muUT on vrpoa.",MODERATE
kiitOs peLiStä.,OK
painU helvettiin siitääää.,MODERATE
O|etko 0IkEas+i noin lUus3ri?!!,MODERATE
Sanna885,OK
Ole+ko oiKEa$Ti Noin nu1jaaaa?...,MODERATE
"VituuuN neekEr1, kIl1 yOu!",SEVERE
taPaN $u+ jA kok0 sUn p3rhE.,SEVERE
kuKa4n eI tykkäääää svsta pe1l3.???,MODERATE
halpaa kultaa vebLG,MINOR
Ha|u@n H0idella sua.,SEVERE
missä admiin,MINOR
halpaa kultaa cYRSH,MINOR
"Vitun ry$sä, +apan suT! :D",SEVERE
"Olipa kiva kuha, joka nousi!",OK
PainU he1ve+t1in s11tä.,MODERATE
Mistä löytyy iso hauki?,OK
TuLeeeeekoo muillE kuhaa?,OK
"VItun tran5u, nv5s!N zua!",SEVERE
0otko manne? Painu viitTvuN....,SEVERE
Matti_M37,OK
"k@pitalismii on P@raS, muu+ on pelleA.",MODERATE
Haluan runkKaA suuuua.,SEVERE
Onpa komea ilma järveltä.,OK
"Wh1te Power, v1tun mutakuOn0.!!!1!",SEVERE
ÄL|<ää kuunnelkooo tota noobA. :(,MODERATE
TuleeKo mui|le Särkia?!!,OK
Täämä serv3ri bu9itT@@...,MINOR
O1etkO oikeasti n0iN lvuseri?,MODERATE
"Olipa kaunis siika, joka nousi!",OK
kaikki on täySi nuija.,MODERATE
NähdäÄn Huomenna.,OK
"H3il hitler, mutakuonot uuni1n.",SEVERE
K@iKki homo PitäI5i TaPP4a.,SEVERE
HaiS7a paska ServerI.!!,MODERATE
seuraa minua somessa mFmvo,MINOR
|<ukaaan ei tYkkää suzta idiootti.,MODERATE
